timestamp,soil_temp,soil_humidity,soil_ec,soil_ph,soil_n,soil_p,soil_k,soil2_temp,soil2_humidity,soil2_ec,soil2_ph,soil2_n,soil2_p,soil2_k,soil3_temp,soil3_humidity,soil3_ec,soil3_ph,soil3_n,soil3_p,soil3_k,air_temp,air_wind,dewpoint,precip_prob,daily_temp_max,daily_temp_min,daily_rain_sum,sunshine_duration
2025-06-12 11:28:07,23.5,25.6,84.0,5.7,0.0,0.0,0.0,23.9,24.7,122.0,6.8,0.0,16.0,8.0,24.3,22.4,126.0,6.2,0.0,18.0,10.0,25.0,14.3,20.4,0,25.4,21.6,0.0,50071.61
2025-06-12 15:03:03,29.5,26.5,90.0,6.4,0.0,0.0,0.0,26.8,25.9,148.0,6.3,0.0,28.0,20.0,27.7,24.0,150.0,5.6,0.0,29.0,21.0,25.6,16.8,20.4,0,25.6,21.6,0.0,50071.61
2025-06-12 21:03:03,24.6,24.0,43.0,5.9,0.0,0.0,0.0,25.3,23.5,118.0,6.1,0.0,14.0,6.0,25.0,22.7,135.0,5.6,0.0,22.0,14.0,24.0,13.8,20.4,0,25.6,21.6,0.0,50071.61
2025-06-13 03:03:03,22.3,23.1,20.0,5.6,0.0,0.0,0.0,22.7,22.8,98.0,5.9,0.0,4.0,0.0,22.9,22.1,123.0,5.5,0.0,16.0,8.0,22.9,10.9,20.6,0,25.8,22.4,0.0,43623.84
2025-06-13 09:03:03,22.8,22.8,13.0,5.4,0.0,0.0,0.0,23.3,22.6,92.0,5.9,0.0,1.0,0.0,23.5,21.9,120.0,5.5,0.0,15.0,7.0,23.4,16.5,20.6,0,25.4,22.3,0.0,47816.54
2025-06-13 15:03:03,27.1,23.2,25.0,5.4,0.0,0.0,0.0,27.6,23.0,99.0,6.1,0.0,4.0,0.0,27.9,22.3,129.0,5.8,0.0,19.0,11.0,25.2,15.0,20.6,0,25.5,22.3,0.0,50097.1
2025-06-13 21:03:03,25.3,22.0,5.0,5.3,0.0,0.0,0.0,27.2,21.9,88.0,6.3,0.0,0.0,0.0,26.7,21.5,120.0,6.0,0.0,15.0,7.0,24.1,10.1,20.6,0,25.4,22.3,0.0,50097.1
2025-06-14 03:03:03,22.8,21.6,0.0,5.3,0.0,0.0,0.0,23.4,21.2,66.0,6.1,0.0,0.0,0.0,23.9,21.0,106.0,5.9,0.0,8.0,0.0,22.5,3.1,19.5,3,26.1,21.6,0.0,49938.42
2025-06-14 09:03:03,23.4,21.5,0.0,5.3,0.0,0.0,0.0,24.0,21.1,60.0,6.2,0.0,0.0,0.0,24.3,20.9,102.0,5.9,0.0,6.0,0.0,23.6,10.9,19.5,3,26.1,22.1,0.0,47500.12
2025-06-14 15:03:03,29.5,58.7,173.0,7.1,0.0,40.0,32.0,28.1,54.5,210.0,6.3,5.0,58.0,50.0,30.0,44.1,317.0,6.6,27.0,110.0,102.0,26.2,14.4,19.5,3,26.2,22.1,0.0,47141.26
2025-06-14 21:03:03,24.1,52.6,137.0,6.4,0.0,23.0,15.0,26.3,47.2,189.0,6.1,1.0,48.0,40.0,26.0,41.3,272.0,6.3,18.0,88.0,81.0,24.8,6.8,19.5,3,26.0,22.1,0.0,47636.46
2025-06-15 03:03:03,22.5,51.0,125.0,6.1,0.0,17.0,9.0,23.3,45.6,176.0,5.8,0.0,42.0,34.0,23.5,40.2,244.0,5.9,12.0,74.0,67.0,23.5,9.0,19.6,3,25.5,22.4,0.0,47989.61
2025-06-15 09:03:03,22.5,50.0,120.0,6.0,0.0,15.0,7.0,23.3,44.9,176.0,5.7,0.0,42.0,34.0,23.4,39.6,243.0,5.7,12.0,74.0,66.0,24.4,8.7,19.6,3,25.9,23.3,0.0,41313.13
2025-06-15 15:03:03,28.4,47.0,123.0,6.2,0.0,16.0,8.0,27.5,43.9,181.0,5.9,0.0,44.0,36.0,28.6,40.0,284.0,5.9,20.0,94.0,86.0,25.9,20.2,19.6,3,25.9,23.3,0.0,45447.01
2025-06-15 21:03:03,23.9,39.4,58.0,5.8,0.0,0.0,0.0,25.7,35.3,144.0,5.6,0.0,26.0,18.0,25.8,33.3,206.0,5.6,4.0,56.0,48.0,24.4,11.4,19.6,3,26.1,23.3,0.0,46347.06
2025-06-16 03:03:02,22.0,36.8,37.0,5.6,0.0,0.0,0.0,22.7,32.0,125.0,5.5,0.0,17.0,9.0,23.4,31.2,190.0,5.4,1.0,48.0,41.0,21.6,3.4,20.1,0,26.5,21.5,0.0,50161.84
2025-06-16 09:03:03,20.8,34.7,18.0,5.3,0.0,0.0,0.0,21.5,29.8,111.0,5.6,0.0,10.0,2.0,22.3,29.4,182.0,5.4,0.0,45.0,37.0,23.6,5.8,20.1,0,26.2,21.6,0.0,50161.84
2025-06-16 15:03:03,28.6,28.1,5.0,5.8,0.0,0.0,0.0,27.5,28.0,115.0,5.9,0.0,12.0,4.0,29.3,27.8,190.0,5.7,1.0,48.0,41.0,26.2,22.9,20.1,0,26.4,21.6,0.0,50161.84
2025-06-16 21:03:03,22.6,24.4,0.0,5.2,0.0,0.0,0.0,25.4,25.8,76.0,5.6,0.0,0.0,0.0,25.5,25.1,150.0,5.6,0.0,29.0,21.0,23.6,4.7,20.1,0,26.2,21.6,0.0,50161.84
2025-06-17 03:03:03,21.0,23.9,0.0,5.1,0.0,0.0,0.0,22.0,24.9,47.0,5.6,0.0,0.0,0.0,22.5,24.2,130.0,5.5,0.0,19.0,11.0,22.0,3.6,18.7,0,25.8,21.4,0.0,50180.22
2025-06-17 09:03:03,21.2,23.6,0.0,5.0,0.0,0.0,0.0,22.0,24.5,39.0,5.6,0.0,0.0,0.0,22.5,23.8,123.0,5.5,0.0,16.0,8.0,23.5,1.4,18.7,0,25.6,21.3,0.0,50180.22
2025-06-17 15:03:02,30.8,46.8,91.0,6.0,0.0,1.0,0.0,29.3,47.2,182.0,5.7,0.0,45.0,37.0,30.8,42.4,273.0,6.0,18.0,88.0,81.0,25.9,12.6,18.7,0,25.9,21.3,0.0,50180.22
2025-06-17 21:03:02,24.6,44.5,51.0,5.8,0.0,0.0,0.0,28.1,43.9,176.0,5.7,0.0,42.0,34.0,27.4,40.1,232.0,5.9,9.0,69.0,61.0,24.6,5.4,18.7,0,25.7,21.3,0.0,50180.22
2025-06-18 03:03:03,22.1,44.0,37.0,5.5,0.0,0.0,0.0,23.2,42.8,157.0,5.5,0.0,32.0,25.0,23.8,38.7,195.0,5.7,2.0,51.0,43.0,23.4,3.5,18.4,0,27.5,22.4,0.0,50197.26
2025-06-18 09:03:03,22.0,43.4,35.0,5.5,0.0,0.0,0.0,22.6,42.4,155.0,5.6,0.0,31.0,24.0,23.4,38.5,193.0,5.7,1.0,50.0,42.0,24.6,3.1,18.4,0,27.3,22.6,0.0,50197.26
2025-06-18 15:03:02,29.3,42.2,54.0,6.2,0.0,0.0,0.0,27.7,42.6,167.0,5.8,0.0,37.0,29.0,30.0,39.6,257.0,5.9,15.0,81.0,73.0,27.5,13.1,18.4,0,27.6,22.6,0.0,50197.26
2025-06-18 21:03:03,24.2,31.7,0.0,5.7,0.0,0.0,0.0,27.6,34.8,142.0,5.6,0.0,25.0,17.0,27.2,34.8,194.0,5.8,2.0,50.0,43.0,24.6,3.3,18.4,0,27.4,22.6,0.0,50197.26
2025-06-19 03:03:03,21.9,29.5,0.0,5.6,0.0,0.0,0.0,23.0,32.2,118.0,5.5,0.0,14.0,6.0,23.9,33.2,182.0,5.6,0.0,45.0,37.0,23.1,4.9,19.3,0,26.9,22.2,0.0,47457.59
2025-06-19 09:03:02,21.2,27.8,0.0,5.6,0.0,0.0,0.0,22.0,30.8,107.0,5.5,0.0,8.0,0.0,23.0,32.0,175.0,5.6,0.0,41.0,33.0,24.7,1.5,19.3,0,27.0,22.1,0.0,50212.9
2025-06-19 15:03:03,29.4,26.4,0.0,5.7,0.0,0.0,0.0,29.3,29.7,121.0,5.8,0.0,15.0,7.0,30.7,31.2,188.0,5.9,0.0,47.0,40.0,27.4,15.6,19.3,0,27.3,22.1,0.0,50212.9
2025-06-19 21:03:03,24.8,24.1,0.0,5.6,0.0,0.0,0.0,28.4,26.4,90.0,5.7,0.0,0.0,0.0,28.3,26.7,155.0,5.9,0.0,31.0,24.0,25.8,9.1,19.3,0,27.3,22.1,0.0,50212.9
2025-06-20 03:03:03,22.1,23.5,0.0,5.7,0.0,0.0,0.0,23.5,25.5,61.0,5.6,0.0,0.0,0.0,24.3,25.7,132.0,5.7,0.0,20.0,12.0,23.4,4.7,20.0,0,27.6,22.8,0.0,48001.63
2025-06-20 09:03:02,22.0,23.3,0.0,5.6,0.0,0.0,0.0,22.9,25.1,50.0,5.7,0.0,0.0,0.0,23.7,25.1,122.0,5.7,0.0,16.0,8.0,25.5,7.1,20.0,0,27.8,23.2,0.0,47819.43
2025-06-20 15:03:03,30.3,59.6,109.0,6.4,0.0,9.0,1.0,30.4,51.6,185.0,5.9,0.0,46.0,38.0,31.2,45.6,293.0,6.1,22.0,98.0,91.0,28.1,21.9,20.0,0,28.1,23.2,0.0,47637.23
2025-06-20 21:03:03,25.5,53.1,73.0,5.8,0.0,0.0,0.0,29.2,46.5,182.0,5.7,0.0,45.0,37.0,28.7,42.8,241.0,6.1,11.0,73.0,65.0,26.1,12.7,20.0,0,27.9,23.2,0.0,46800.0
2025-06-21 03:03:03,23.7,51.4,61.0,5.7,0.0,0.0,0.0,24.9,46.2,169.0,5.5,0.0,38.0,30.0,25.4,42.0,201.0,5.8,3.0,54.0,46.0,24.3,6.0,20.7,0,28.0,23.3,0.0,50239.77
2025-06-21 09:03:03,22.5,50.0,51.0,5.7,0.0,0.0,0.0,23.7,45.9,166.0,5.5,0.0,37.0,29.0,24.5,41.6,195.0,5.8,2.0,51.0,43.0,25.9,8.7,20.7,0,27.8,23.7,0.0,50239.77
2025-06-21 15:03:03,30.2,46.5,65.0,6.3,0.0,0.0,0.0,29.8,46.1,183.0,5.8,0.0,45.0,37.0,31.6,42.0,258.0,6.0,15.0,81.0,74.0,28.0,19.7,20.7,0,28.0,23.7,0.0,50239.77
2025-06-21 21:03:03,25.6,35.7,0.0,5.9,0.0,0.0,0.0,29.6,39.9,158.0,5.6,0.0,33.0,25.0,29.3,38.2,195.0,5.9,2.0,51.0,43.0,26.0,9.3,20.7,0,27.8,23.7,0.0,50239.77
2025-06-22 03:03:02,22.5,32.1,0.0,5.9,0.0,0.0,0.0,24.0,37.1,127.0,5.4,0.0,18.0,10.0,24.9,36.7,178.0,5.6,0.0,43.0,35.0,23.8,4.7,19.4,0,28.1,23.0,0.0,46800.0
2025-06-22 09:03:02,22.1,29.5,0.0,5.9,0.0,0.0,0.0,23.4,35.5,118.0,5.5,0.0,14.0,6.0,24.2,35.7,172.0,5.6,0.0,40.0,32.0,25.8,6.9,19.4,0,28.0,23.1,0.0,46800.0
2025-06-22 15:03:03,31.9,27.1,0.0,6.0,0.0,0.0,0.0,31.1,35.3,133.0,5.8,0.0,21.0,13.0,32.3,34.8,186.0,5.9,0.0,46.0,39.0,28.0,18.7,19.4,0,27.9,23.1,0.0,48729.79
2025-06-22 21:03:03,26.6,24.5,0.0,5.9,0.0,0.0,0.0,30.0,27.7,98.0,5.6,0.0,4.0,0.0,29.7,28.1,154.0,5.8,0.0,31.0,23.0,26.6,12.0,19.4,0,27.7,23.1,0.0,46800.0
2025-06-23 03:03:03,23.2,23.9,0.0,5.6,0.0,0.0,0.0,24.9,26.8,67.0,5.5,0.0,0.0,0.0,25.4,27.1,129.0,5.7,0.0,19.0,11.0,24.8,7.0,19.3,0,28.4,23.6,0.0,50260.41
2025-06-23 09:03:03,23.2,23.5,0.0,5.8,0.0,0.0,0.0,24.3,26.3,57.0,5.6,0.0,0.0,0.0,24.9,26.6,120.0,5.7,0.0,15.0,7.0,26.1,3.6,19.3,0,28.6,23.7,0.0,49278.16
2025-06-23 15:03:02,31.3,60.2,87.0,6.2,0.0,0.0,0.0,30.1,59.1,185.0,5.8,0.0,46.0,38.0,31.7,50.0,237.0,6.0,11.0,71.0,64.0,29.1,22.2,19.3,0,29.1,23.7,0.0,50260.41
2025-06-23 21:03:02,26.1,53.6,49.0,6.0,0.0,0.0,0.0,29.7,53.4,179.0,5.7,0.0,43.0,35.0,29.3,46.1,197.0,6.0,2.0,52.0,44.0,27.5,13.5,19.3,0,28.9,23.7,0.0,50260.41
2025-06-24 03:03:02,23.0,51.9,29.0,5.6,0.0,0.0,0.0,24.4,52.4,161.0,5.5,0.0,34.0,27.0,25.2,45.5,185.0,5.9,0.0,46.0,38.0,25.0,5.9,18.9,0,29.3,23.8,0.0,50268.26
2025-06-24 09:03:03,21.7,51.4,22.0,5.6,0.0,0.0,0.0,23.0,50.9,155.0,5.5,0.0,31.0,24.0,23.9,45.2,181.0,5.8,0.0,44.0,36.0,26.5,6.9,18.9,0,29.4,23.8,0.0,50268.26
2025-06-24 15:03:03,30.9,48.4,50.0,6.2,0.0,0.0,0.0,30.6,50.8,175.0,5.8,0.0,41.0,33.0,32.1,45.1,252.0,6.1,14.0,78.0,71.0,27.0,9.5,18.9,0,29.0,23.8,0.0,50268.26
2025-06-24 21:03:04,26.7,38.9,0.0,6.0,0.0,0.0,0.0,30.5,44.5,159.0,5.6,0.0,33.0,26.0,30.1,42.1,199.0,5.9,3.0,53.0,45.0,27.0,9.5,18.9,0,29.0,23.8,0.0,50268.26
2025-06-25 03:03:03,23.2,36.0,0.0,5.8,0.0,0.0,0.0,24.6,43.3,136.0,5.4,0.0,22.0,14.0,25.5,41.7,186.0,5.7,0.0,46.0,39.0,24.0,4.9,20.6,0,30.1,23.6,0.0,41679.88
2025-06-25 09:03:03,21.9,33.3,0.0,5.8,0.0,0.0,0.0,22.9,42.3,126.0,5.4,0.0,18.0,10.0,23.8,41.1,180.0,5.7,0.0,44.0,36.0,26.4,2.7,20.6,0,29.6,23.4,0.0,50005.88
2025-06-25 15:03:04,33.3,28.1,0.0,5.9,0.0,0.0,0.0,31.5,41.2,144.0,5.8,0.0,26.0,18.0,32.8,40.8,198.0,6.2,2.0,52.0,45.0,27.0,3.3,20.6,0,29.8,23.4,0.0,49644.06
2025-06-25 21:03:03,28.0,25.1,0.0,5.7,0.0,0.0,0.0,30.7,34.2,117.0,5.6,0.0,13.0,5.0,30.6,35.3,174.0,5.9,0.0,41.0,33.0,27.0,3.3,20.6,0,29.8,23.4,0.0,49644.06
2025-06-26 03:03:02,24.4,24.5,0.0,5.1,0.0,0.0,0.0,25.6,32.4,89.0,5.5,0.0,0.0,0.0,26.3,33.0,157.0,5.8,0.0,32.0,25.0,25.2,8.8,21.2,23,28.3,24.3,0.0,50278.78
2025-06-26 09:03:03,23.7,24.1,0.0,5.0,0.0,0.0,0.0,24.7,31.1,78.0,5.5,0.0,0.0,0.0,25.4,31.8,149.0,5.8,0.0,29.0,21.0,26.1,0.7,21.2,23,28.4,24.5,0.0,50278.78
2025-06-26 15:03:03,30.5,60.9,78.0,6.1,0.0,0.0,0.0,29.7,57.2,180.0,5.9,0.0,44.0,36.0,30.2,61.3,280.0,5.8,20.0,92.0,84.0,28.5,19.8,21.2,23,28.5,24.5,0.0,50278.78
2025-06-26 21:03:02,26.8,55.4,49.0,5.5,0.0,0.0,0.0,30.3,52.4,177.0,5.7,0.0,42.0,34.0,29.4,55.3,262.0,5.7,16.0,83.0,76.0,26.3,1.5,20.2,0,29.3,23.7,0.0,49642.58
2025-06-27 03:03:03,23.2,53.6,29.0,5.3,0.0,0.0,0.0,24.6,51.6,157.0,5.5,0.0,32.0,25.0,25.1,54.1,215.0,5.6,6.0,60.0,53.0,26.3,1.5,20.2,0,29.3,23.7,0.0,49642.58
2025-06-27 09:03:03,22.4,52.1,22.0,5.3,0.0,0.0,0.0,23.7,50.6,153.0,5.6,0.0,31.0,23.0,24.2,53.5,206.0,5.7,4.0,56.0,48.0,26.3,1.5,20.2,0,29.3,23.7,0.0,49642.58
2025-06-27 15:03:03,30.9,49.3,42.0,6.2,0.0,0.0,0.0,30.3,50.2,169.0,5.9,0.0,38.0,30.0,31.2,52.8,286.0,6.0,21.0,95.0,87.0,27.1,10.0,20.2,0,29.8,23.7,0.0,48909.26
2025-06-27 21:03:03,27.6,41.0,0.0,5.7,0.0,0.0,0.0,30.8,44.5,156.0,5.6,0.0,32.0,24.0,30.1,48.3,233.0,5.6,10.0,69.0,62.0,27.1,10.0,20.2,0,29.8,23.7,0.0,48909.26
2025-06-28 03:03:03,24.5,40.1,0.0,5.5,0.0,0.0,0.0,25.6,43.9,138.0,5.5,0.0,23.0,15.0,26.3,46.9,197.0,5.5,2.0,52.0,44.0,26.0,6.3,22.9,0,29.0,24.6,0.0,50282.04
2025-06-28 09:03:03,23.7,38.5,0.0,5.7,0.0,0.0,0.0,24.7,43.2,132.0,5.5,0.0,20.0,12.0,25.3,46.5,193.0,5.5,1.0,50.0,42.0,27.0,2.3,22.9,0,28.5,24.5,0.0,50282.04
2025-06-28 15:03:03,33.6,34.0,0.0,6.1,0.0,0.0,0.0,31.7,42.8,149.0,5.8,0.0,29.0,21.0,32.6,46.7,244.0,6.1,12.0,74.0,67.0,26.9,6.3,22.9,0,28.8,24.5,0.0,50282.04
2025-06-28 21:03:03,28.6,26.4,0.0,5.7,0.0,0.0,0.0,31.8,36.0,119.0,5.7,0.0,14.0,6.0,31.2,43.0,194.0,5.5,2.0,50.0,43.0,26.9,6.3,22.9,0,28.8,24.5,0.0,50282.04
2025-06-29 03:03:03,25.4,25.8,0.0,5.6,0.0,0.0,0.0,26.5,34.6,96.0,5.5,0.0,3.0,0.0,27.2,42.3,181.0,5.4,0.0,44.0,36.0,25.4,3.4,23.5,0,30.2,25.2,0.0,50280.82
2025-06-29 09:03:03,24.7,25.3,0.0,5.4,0.0,0.0,0.0,25.5,33.5,87.0,5.5,0.0,0.0,0.0,26.1,41.7,175.0,5.5,0.0,41.0,33.0,27.8,2.9,23.5,0,30.7,25.2,0.0,50280.82
2025-06-29 15:03:03,32.2,61.9,102.0,5.8,0.0,6.0,0.0,30.5,61.9,188.0,5.7,0.0,47.0,40.0,32.3,55.5,274.0,6.1,18.0,89.0,82.0,27.1,5.4,23.5,0,31.0,25.2,0.0,50280.82
2025-06-29 21:03:02,28.9,55.4,75.0,5.3,0.0,0.0,0.0,32.3,55.2,187.0,5.7,0.0,47.0,39.0,31.4,51.8,259.0,5.6,15.0,82.0,74.0,27.1,5.4,23.5,0,31.0,25.2,0.0,50280.82
2025-06-30 03:03:03,25.5,54.8,58.0,5.2,0.0,0.0,0.0,26.8,54.5,169.0,5.5,0.0,38.0,30.0,27.5,51.3,225.0,5.5,8.0,65.0,58.0,25.9,4.5,21.9,0,31.3,24.8,0.0,50277.64
2025-06-30 09:03:03,24.3,53.6,50.0,5.3,0.0,0.0,0.0,25.4,53.8,163.0,5.6,0.0,35.0,28.0,26.1,50.9,216.0,5.6,6.0,61.0,53.0,27.9,3.3,21.9,0,31.1,24.9,0.0,50277.64
2025-06-30 15:03:02,33.4,51.5,77.0,6.2,0.0,0.0,0.0,32.3,52.7,180.0,5.9,0.0,44.0,36.0,33.4,51.1,301.0,6.1,24.0,102.0,95.0,28.7,6.8,21.9,0,30.7,24.9,0.0,50277.64
2025-06-30 21:03:03,29.4,42.5,13.0,5.6,0.0,0.0,0.0,32.9,46.1,167.0,5.7,0.0,37.0,29.0,32.4,46.5,257.0,5.6,15.0,81.0,73.0,28.7,6.8,21.9,0,30.7,24.9,0.0,50277.64
2025-07-01 03:03:03,25.7,40.0,0.0,5.5,0.0,0.0,0.0,27.0,44.8,144.0,5.5,0.0,26.0,18.0,27.9,45.9,203.0,5.4,3.0,55.0,47.0,26.8,3.8,21.6,0,30.4,25.7,0.0,50272.45
2025-07-01 09:03:03,24.9,38.1,0.0,5.4,0.0,0.0,0.0,25.8,44.0,136.0,5.6,0.0,22.0,14.0,26.6,45.6,197.0,5.5,2.0,52.0,44.0,28.5,4.0,21.6,0,30.4,25.8,0.0,50272.45
2025-07-01 15:03:03,34.6,34.0,0.0,6.0,0.0,0.0,0.0,32.1,43.2,149.0,5.8,0.0,29.0,21.0,33.1,45.2,241.0,6.0,11.0,73.0,65.0,30.5,10.7,21.6,0,30.6,25.8,0.0,50272.45
